"Security Engineer Skill Assessment - Jul 19, 2024 - 4:34:48 PM",,,,,,,,,
,,,,,,,,,
Score Overview ,,,,,,,,,
Security Operations Analyst,Connect Common Event Format logs to Microsoft Sentinel,SecurityEvent,,,,,,,
Security Operations Analyst,Connect Common Event Format logs to Microsoft Sentinel,Syslog,,,,,,,
Security Operations Analyst,Connect syslog data sources to Microsoft Sentinel,Module,,,,,,,
Security Operations Analyst,Connect syslog data sources to Microsoft Sentinel,Function,,,,,,,
Security Operations Analyst,Connect syslog data sources to Microsoft Sentinel,Table,,,,,,,
Security Operations Analyst,Connect threat indicators to Microsoft Sentinel,"""Indicator""",,,,,,,
Security Operations Analyst,Connect threat indicators to Microsoft Sentinel,"""TIIndicator""",,,,,,,
Security Operations Analyst,Connect threat indicators to Microsoft Sentinel,"""ThreatIntelligenceIndicator""",,,,,,,
Security Operations Analyst,Automation in Microsoft Sentinel,Incidents,,,,,,,
Security Operations Analyst,Automation in Microsoft Sentinel,Connectors,,,,,,,
Security Operations Analyst,Automation in Microsoft Sentinel,Watchlists,,,,,,,
Security Operations Analyst,Identify threats with Behavioral Analytics,Data elements,,,,,,,
Security Operations Analyst,Identify threats with Behavioral Analytics,Tables,,,,,,,
Security Operations Analyst,Identify threats with Behavioral Analytics,Alerts,,,,,,,
Security Operations Analyst,Data normalization in Microsoft Sentinel,source,,,,,,,
Security Operations Analyst,Data normalization in Microsoft Sentinel,input,input,,,,,,
Security Operations Analyst,Data normalization in Microsoft Sentinel,target,,,,,,,
Security Operations Analyst,Manage content in Microsoft Sentinel,Azure DevOps only,,,,,,,
Security Operations Analyst,Manage content in Microsoft Sentinel,GitHub only,,,,,,,
Security Operations Analyst,Manage content in Microsoft Sentinel,GitHub and Azure DevOps,,,,,,,
Security Operations Analyst,Explain threat hunting concepts in Microsoft Sentinel,Retroactive,,,,,,,
Security Operations Analyst,Explain threat hunting concepts in Microsoft Sentinel,Reactive,,,,,,,
Security Operations Analyst,Explain threat hunting concepts in Microsoft Sentinel,Proactive,Proactive,,,,,,
Security Operations Analyst,Use Search jobs in Microsoft Sentinel,_RST,,,,,,,
Security Operations Analyst,Use Search jobs in Microsoft Sentinel,_Restore,,,,,,,
Security Operations Analyst,Use Search jobs in Microsoft Sentinel,_RSTR,,,,,,,
Security Operations Analyst,Hunt for threats using notebooks in Microsoft Sentinel,Python,,,,,,,
Security Operations Analyst,Hunt for threats using notebooks in Microsoft Sentinel,C#,,,,,,,
Security Operations Analyst,Hunt for threats using notebooks in Microsoft Sentinel,Java,,,,,,,
Identity and Access Administrator,Implement initial configuration of Microsoft Entra ID,"Yes, a domain name can be included as part of an application or other resource if the domain name is owned by the organization that contains the resource.",,,,,,,
Identity and Access Administrator,Implement initial configuration of Microsoft Entra ID,"A domain name can be included as part of the app ID URI for an application, but cannot be included as part of other resources.","A domain name can be included as part of the app ID URI for an application, but cannot be included as part of other resources.",,,,,,
Identity and Access Administrator,Implement initial configuration of Microsoft Entra ID,"No, a domain name cannot be included as part of an application or other resource.",,,,,,,
Identity and Access Administrator,"Create, configure, and manage identities","Distribution groups, which are used for communications purposes via applications such as Teams and Exchange.",,,,,,,
Identity and Access Administrator,"Create, configure, and manage identities","Licensing groups, which are used to make it easier to administer software licenses.",,,,,,,
Identity and Access Administrator,"Create, configure, and manage identities","Microsoft 365 groups, which provide access to shared mailboxes, calendars, SharePoint sites, and so on.",,,,,,,
Identity and Access Administrator,Implement and manage external identities,WS-Federation (WS-Fed),WS-Federation (WS-Fed),,,,,,
Identity and Access Administrator,Implement and manage external identities,Layer 2 Tunneling Protocol (L2TP),,,,,,,
Identity and Access Administrator,Implement and manage external identities,Resource Location Protocol (RLP),,,,,,,
Identity and Access Administrator,Implement and manage hybrid identity ,They create common user identities for authenticating and authorizing users who operate workstations that run on various operating systems.,,,,,,,
Identity and Access Administrator,Implement and manage hybrid identity ,They create common user identities that are trusted for authentication and authorization between organizations.,,,,,,,
Identity and Access Administrator,Implement and manage hybrid identity ,They create common user identities for authentication and authorization to both on-premises and cloud-based resources.,They create common user identities for authentication and authorization to both on-premises and cloud-based resources.,,,,,,
Identity and Access Administrator,Secure Microsoft Entra ID users with multifactor authentication,Text message,,,,,,,
Identity and Access Administrator,Secure Microsoft Entra ID users with multifactor authentication,Microsoft Authenticator App,,,,,,,
Identity and Access Administrator,Secure Microsoft Entra ID users with multifactor authentication,Security questions,,,,,,,
Identity and Access Administrator,Manage user authentication,SMS verification,,,,,,,
Identity and Access Administrator,Manage user authentication,Microsoft Authenticator App,,,,,,,
Identity and Access Administrator,Manage user authentication,Voice call verification,,,,,,,
Identity and Access Administrator,"Plan, implement, and administer Conditional Access",It's the component that enforces multifactor authentication policies for access.,,,,,,,
Identity and Access Administrator,"Plan, implement, and administer Conditional Access","It analyzes signals such as user, device, and location to enforce organizational access policies.","It analyzes signals such as user, device, and location to enforce organizational access policies.",,,,,,
Identity and Access Administrator,"Plan, implement, and administer Conditional Access",It monitors and logs all access attempts.,,,,,,,
Identity and Access Administrator,Manage Microsoft Entra ID Protection,Mobile device access risk policy,,,,,,,
Identity and Access Administrator,Manage Microsoft Entra ID Protection,Sign-in risk policy,Sign-in risk policy,,,,,,
Identity and Access Administrator,Manage Microsoft Entra ID Protection,Hybrid identity sign-in risk policy,,,,,,,
Identity and Access Administrator,Implement access management for Azure resources,Azure Monitor,,,,,,,
Identity and Access Administrator,Implement access management for Azure resources,Microsoft Defender for Identity,,,,,,,
Identity and Access Administrator,Implement access management for Azure resources,Microsoft Entra Permissions Management.,,,,,,,
Identity and Access Administrator,Plan and design the integration of enterprise apps for SSO,Microsoft Defender for Cloud Apps,,,,,,,
Identity and Access Administrator,Plan and design the integration of enterprise apps for SSO,Microsoft Cloud Computing Services,,,,,,,
Identity and Access Administrator,Plan and design the integration of enterprise apps for SSO,Microsoft Security Center,,,,,,,
Identity and Access Administrator,Implement and monitor the integration of enterprise apps for SSO,Administrator approved and automatic.,Administrator approved and automatic.,,,,,,
Identity and Access Administrator,Implement and monitor the integration of enterprise apps for SSO,You should only use Manual Provisioning to ensure security.,,,,,,,
Identity and Access Administrator,Implement and monitor the integration of enterprise apps for SSO,Manual and automatic,,,,,,,
Identity and Access Administrator,Implement app registration,SaaS directory,,,,,,,
Identity and Access Administrator,Implement app registration,Single-sign-on app connected directory,,,,,,,
Identity and Access Administrator,Implement app registration,App gallery directory,,,,,,,
Identity and Access Administrator,Plan and implement entitlement management,To allow one organization access when collaborating on a project.,,,,,,,
Identity and Access Administrator,Plan and implement entitlement management,An employee requires permanent permissions to perform their job role.,,,,,,,
Identity and Access Administrator,Plan and implement entitlement management,For access that requires the approval of an employee's manager or other designated individuals.,,,,,,,
Identity and Access Administrator,"Plan, implement, and manage access review",To ensure naming conventions are properly applied.,,,,,,,
Identity and Access Administrator,"Plan, implement, and manage access review",To reduce the risk associated with stale role assignments.,,,,,,,
Identity and Access Administrator,"Plan, implement, and manage access review",To eliminate extra distribution groups that are no longer used.,To eliminate extra distribution groups that are no longer used.,,,,,,
Identity and Access Administrator,Plan and implement privileged access,"Discovery and insights can find privileged role assignments across Microsoft Entra ID, and then provide recommendations on how to secure them using Microsoft Entra ID governance features like Privileged Identity Management (PIM).",,,,,,,
Identity and Access Administrator,Plan and implement privileged access,Discovery and insights can find when guest's access resources across Microsoft Entra ID.,,,,,,,
Identity and Access Administrator,Plan and implement privileged access,"Discovery and insights can find security group assignments across Microsoft Entra ID, and then provide recommendations on how to secure them using Microsoft Entra ID governance features like Privileged Identity Management (PIM).",,,,,,,
Identity and Access Administrator,Monitor and maintain Microsoft Entra ID,Microsoft Entra ID audit logs provide a comparison of budgeted Azure usage compared to actual.,,,,,,,
Identity and Access Administrator,Monitor and maintain Microsoft Entra ID,Microsoft Entra ID audit logs provide records of system activities for compliance reporting.,Microsoft Entra ID audit logs provide records of system activities for compliance reporting.,,,,,,
Identity and Access Administrator,Monitor and maintain Microsoft Entra ID,Microsoft Entra ID audit logs allow customer to monitor activity when provisioning new services within Azure.,,,,,,,
Information Protection Administrator,Introduction to information protection and data lifecycle management in Microsoft Purview,Microsoft data loss prevention solution,,,,,,,
Information Protection Administrator,Introduction to information protection and data lifecycle management in Microsoft Purview,Microsoft Purview Data Lifecycle Management ,,,,,,,
Information Protection Administrator,Introduction to information protection and data lifecycle management in Microsoft Purview,Microsoft Purview Information Protection,,,,,,,
Information Protection Administrator,Prevent data loss,Data Loss Prevention,,,,,,,
Information Protection Administrator,Prevent data loss,Microsoft Defender for Cloud Apps,,,,,,,
Information Protection Administrator,Prevent data loss,SharePoint File Scanner,,,,,,,
Information Protection Administrator,Prevent data loss,Azure Information Protection Scanner,,,,,,,
Information Protection Administrator,Classify data for protection and governance,Activity explorer,,,,,,,
Information Protection Administrator,Classify data for protection and governance,Content explorer ,Content explorer ,,,,,,
Information Protection Administrator,Classify data for protection and governance,Sensitive info types,,,,,,,
Information Protection Administrator,Create and manage sensitive information types,A built-in sensitive information type.,A built-in sensitive information type.,,,,,,
Information Protection Administrator,Create and manage sensitive information types,A Keyword List in a custom sensitive information type.,,,,,,,
Information Protection Administrator,Create and manage sensitive information types,A Keyword Dictionary.,,,,,,,
Information Protection Administrator,Understand Microsoft 365 encryption,It is always legally required.,,,,,,,
Information Protection Administrator,Understand Microsoft 365 encryption,It helps mitigate the impact of data theft.,It helps mitigate the impact of data theft.,,,,,,
Information Protection Administrator,Understand Microsoft 365 encryption,It renders data permanently unreadable.,,,,,,,
Information Protection Administrator,Understand Microsoft 365 encryption,It meets all access control requirements.,,,,,,,
Information Protection Administrator,Deploy Microsoft Purview Message Encryption,Azure RMS.,,,,,,,
Information Protection Administrator,Deploy Microsoft Purview Message Encryption,Service Encryption.,,,,,,,
Information Protection Administrator,Deploy Microsoft Purview Message Encryption,BitLocker,,,,,,,
Information Protection Administrator,Protect information in Microsoft Purview,Sensitive information types ,Sensitive information types ,,,,,,
Information Protection Administrator,Protect information in Microsoft Purview,Sensitivity labels,,,,,,,
Information Protection Administrator,Protect information in Microsoft Purview,Data loss prevention  ,,,,,,,
Information Protection Administrator,Apply and manage sensitivity labels,Marking content,Marking content,,,,,,
Information Protection Administrator,Apply and manage sensitivity labels,Encryption,,,,,,,
Information Protection Administrator,Apply and manage sensitivity labels,Guest access,,,,,,,
Information Protection Administrator,Prevent data loss in Microsoft Purview,Create a custom policy to identify HIPAA-protected information. ,,,,,,,
Information Protection Administrator,Prevent data loss in Microsoft Purview,Turn on the policy right away.,,,,,,,
Information Protection Administrator,Prevent data loss in Microsoft Purview,Test the policy before releasing it.,,,,,,,
Information Protection Administrator,Configure DLP policies for Microsoft Defender for Cloud Apps and Power Platform,Policies may be created in the Microsoft Exchange Online portal.,,,,,,,
Information Protection Administrator,Configure DLP policies for Microsoft Defender for Cloud Apps and Power Platform,Policies can be created in the Microsoft Defender for Cloud Apps portal.,,,,,,,
Information Protection Administrator,Configure DLP policies for Microsoft Defender for Cloud Apps and Power Platform,Policies can be created in the Microsoft 365 Defender portal.,,,,,,,
Information Protection Administrator,Manage data loss prevention policies and reports in Microsoft 365,DLP incidents,,,,,,,
Information Protection Administrator,Manage data loss prevention policies and reports in Microsoft 365,DLP policy matches,DLP policy matches,,,,,,
Information Protection Administrator,Manage data loss prevention policies and reports in Microsoft 365,DLP false positives and overrides,,,,,,,
Information Protection Administrator,Manage the data lifecycle in Microsoft Purview,Securing sensitive data and access.,,,,,,,
Information Protection Administrator,Manage the data lifecycle in Microsoft Purview,Ensuring your data is defensible and retained.,,,,,,,
Information Protection Administrator,Manage the data lifecycle in Microsoft Purview,Managing the end-to-end lifecycle of all content across your digital estate. ,Managing the end-to-end lifecycle of all content across your digital estate. ,,,,,,
Information Protection Administrator,Manage data retention in Microsoft 365 workloads,eDiscovery cases,,,,,,,
Information Protection Administrator,Manage data retention in Microsoft 365 workloads,Versioning in SharePoint Online,,,,,,,
Information Protection Administrator,Manage data retention in Microsoft 365 workloads,Exchange hidden mailbox folders.,,,,,,,
Information Protection Administrator,Manage records in Microsoft Purview,File plan descriptors,,,,,,,
Information Protection Administrator,Manage records in Microsoft Purview,Retention labels,,,,,,,
Information Protection Administrator,Manage records in Microsoft Purview,Activity explorer ,,,,,,,
